,Date,Close,Rolling Close Df
164,1991-05-23,407.19,36.05000000000001
165,1991-05-27,408.19,48.329999999999984
166,1991-05-29,410.37,51.160000000000025
167,1991-05-30,411.86,48.80000000000001
168,1991-05-31,403.18,31.319999999999993
169,1991-06-03,400.02,31.799999999999955
170,1991-06-04,399.75,27.379999999999995
171,1991-06-05,398.38,19.5
172,1991-06-06,394.99,12.829999999999984
173,1991-06-07,386.92,19.5
174,1991-06-11,390.28,42.349999999999966
175,1991-06-12,396.91,63.58000000000004
176,1991-06-13,393.72,66.79000000000002
177,1991-06-14,397.78,66.91999999999996
178,1991-06-17,402.59,83.63999999999999
179,1991-06-18,408.77,94.75999999999999
180,1991-06-19,407.49,89.37
181,1991-06-20,409.32,87.82999999999998
182,1991-06-21,415.83,89.45999999999998
183,1991-06-24,400.83,77.40999999999997
184,1991-06-25,398.76,79.26999999999998
185,1991-06-26,392.35,80.28000000000003
186,1991-06-27,396.25,90.02999999999997
187,1991-06-28,391.96,77.59999999999997
188,1991-07-01,393.6,69.31
189,1991-07-02,394.9,60.06999999999999
190,1991-07-03,399.85,59.870000000000005
191,1991-07-04,397.07,58.860000000000014
192,1991-07-05,413.35,82.95000000000005
193,1991-07-08,416.27,86.76999999999998
194,1991-07-09,417.63,93.01999999999998
195,1991-07-10,423.57,101.32999999999998
196,1991-07-11,433.48,106.72000000000003
197,1991-07-12,437.67,106.61000000000001
198,1991-07-15,428.76,67.13
199,1991-07-16,434.4,73.88
200,1991-07-17,438.4,75.62
201,1991-07-19,445.74,76.17000000000002
202,1991-07-22,434.66,65.63000000000005
203,1991-07-24,446.96,69.57
204,1991-07-25,475.12,95.28000000000003
205,1991-07-26,488.73,108.79000000000002
206,1991-07-29,500.25,118.75
207,1991-07-30,503.09,117.46999999999997
208,1991-07-31,498.71,137.40999999999997
209,1991-08-01,498.19,126.75
210,1991-08-02,504.58,136.91999999999996
211,1991-08-05,502.89,137.47999999999996
212,1991-08-07,493.63,129.54000000000002
213,1991-08-08,487.56,112.04000000000002
214,1991-08-09,495.32,119.52999999999997
215,1991-08-12,496.1,129.06
216,1991-08-13,502.3,134.89
217,1991-08-14,507.37,142.63
218,1991-08-16,512.22,145.76000000000005
219,1991-08-19,518.11,156.32
220,1991-08-20,508.99,143.55
221,1991-08-21,509.19,142.74
222,1991-08-22,520.93,148.22999999999996
223,1991-08-23,535.32,157.96000000000004
224,1991-08-26,545.66,168.73999999999995
225,1991-08-27,536.95,161.54000000000002
226,1991-08-28,540.32,159.75000000000006
227,1991-08-30,531.97,144.97000000000003
228,1991-09-03,524.73,137.16000000000003
229,1991-09-04,521.8,128.36999999999995
230,1991-09-05,533.53,131.13
231,1991-09-06,533.56,126.62999999999994
232,1991-09-10,534.23,135.90000000000003
233,1991-09-13,548.77,151.49
234,1991-09-16,563.23,159.85000000000002
235,1991-09-17,554.31,149.55999999999995
236,1991-09-18,552.4,150.62
237,1991-09-20,540.54,140.09999999999997
238,1991-09-24,536.05,131.28999999999996
239,1991-09-25,536.17,134.64
240,1991-09-26,528.21,131.33000000000004
241,1991-09-27,549.32,160.31000000000006
242,1991-09-30,553.79,156.64
243,1991-10-01,548.39,156.03999999999996
244,1991-10-03,535.85,143.59000000000003
245,1991-10-04,525.72,130.68
246,1991-10-07,527.49,134.16000000000003
247,1991-10-09,510.57,110.17000000000002
248,1991-10-10,519.8,119.41999999999996
249,1991-10-11,524.17,123.60999999999996
250,1991-10-14,514.41,114.91999999999996
251,1991-10-15,512.23,110.65000000000003
252,1991-10-16,525.11,126.43
253,1991-10-18,526.76,118.09999999999997
254,1991-10-21,522.62,115.43
255,1991-10-22,529.74,121.55000000000001
256,1991-10-23,526.62,116.25
257,1991-10-24,531.39,119.52999999999997
258,1991-10-26,532.87,129.69
259,1991-10-29,554.37,154.35000000000002
260,1991-10-30,547.86,148.11
261,1991-10-31,554.4,156.01999999999998
262,1991-11-01,559.59,164.60000000000002
263,1991-11-05,563.6,176.68
264,1991-11-08,561.35,171.07000000000005
265,1991-11-11,559.0,162.08999999999997
266,1991-11-12,555.8,162.07999999999993
267,1991-11-13,556.17,158.39
268,1991-11-14,561.11,158.52000000000004
269,1991-11-15,557.55,148.77999999999997
270,1991-11-18,556.4,148.90999999999997
271,1991-11-19,572.28,162.95999999999998
272,1991-11-20,569.63,153.8
273,1991-11-22,560.93,160.09999999999997
274,1991-11-26,552.26,153.5
275,1991-11-27,551.29,158.93999999999994
276,1991-11-28,549.92,153.66999999999996
277,1991-11-29,563.17,171.20999999999998
278,1991-12-02,563.45,169.85000000000002
279,1991-12-03,561.06,166.15999999999997
280,1991-12-04,559.31,159.45999999999992
281,1991-12-05,555.34,158.27000000000004
282,1991-12-06,561.97,148.62
283,1991-12-09,554.89,138.62
284,1991-12-10,550.49,132.86
285,1991-12-11,547.26,123.69
286,1991-12-12,540.64,107.15999999999997
287,1991-12-16,537.64,99.96999999999997
288,1991-12-17,533.57,104.81000000000006
289,1991-12-18,539.88,105.48000000000002
290,1991-12-19,551.91,113.50999999999999
291,1991-12-20,550.25,104.50999999999999
292,1991-12-23,560.45,125.79000000000002
293,1991-12-24,558.63,111.67000000000002
294,1992-01-01,572.82,97.70000000000005
295,1992-01-02,576.28,87.54999999999995
296,1992-01-03,584.29,84.03999999999996
297,1992-01-06,576.26,73.17000000000002
298,1992-01-07,574.46,75.75000000000006
299,1992-01-08,575.8,77.60999999999996
300,1992-01-09,581.06,76.47999999999996
301,1992-01-13,590.46,87.57000000000005
302,1992-01-14,591.86,98.23000000000002
303,1992-01-15,596.63,109.07
304,1992-01-16,591.4,96.07999999999998
305,1992-01-17,617.27,121.16999999999996
306,1992-01-20,617.65,115.34999999999997
307,1992-01-21,624.04,116.66999999999996
308,1992-01-22,631.32,119.10000000000002
309,1992-01-23,635.61,117.5
310,1992-01-24,632.34,123.35000000000002
311,1992-01-27,645.44,136.25000000000006
312,1992-01-29,658.92,137.99
313,1992-01-30,683.46,148.14
314,1992-01-31,684.93,139.26999999999998
315,1992-02-03,673.66,136.70999999999992
316,1992-02-04,676.15,135.82999999999993
317,1992-02-05,679.48,147.51
318,1992-02-06,685.43,160.69999999999993
319,1992-02-07,651.44,129.6400000000001
320,1992-02-10,681.49,147.96000000000004
321,1992-02-12,692.56,159.0
322,1992-02-13,697.85,163.62
323,1992-02-17,732.76,183.99
324,1992-02-18,722.79,159.55999999999995
325,1992-02-19,714.22,159.91000000000008
326,1992-02-20,730.37,177.97000000000003
327,1992-02-21,733.6,193.06000000000006
328,1992-02-24,744.89,208.84000000000003
329,1992-02-26,779.57,243.4000000000001
330,1992-02-27,810.57,282.36
331,1992-02-28,813.13,263.80999999999995
332,1992-02-29,889.3,335.51
333,1992-03-02,982.3,433.90999999999997
334,1992-03-03,995.09,459.24
335,1992-03-09,1016.5,490.78
336,1992-03-10,951.17,423.67999999999995
337,1992-03-11,911.63,401.06
338,1992-03-12,932.37,412.57000000000005
339,1992-03-13,941.52,417.35
340,1992-03-16,945.63,431.22
341,1992-03-17,927.49,415.26
342,1992-03-18,906.97,381.86
343,1992-03-20,940.47,413.71000000000004
344,1992-03-24,1061.2,538.58
345,1992-03-25,1100.1,570.3599999999999
346,1992-03-27,1096.9,570.2800000000001
347,1992-03-30,1201.0,669.61
348,1992-03-31,1261.6,728.7299999999999
349,1992-04-02,1275.5,721.13
350,1992-04-03,1236.3,688.4399999999999
351,1992-04-06,1171.3,616.9
352,1992-04-07,1159.9,600.3100000000001
353,1992-04-08,1242.8,679.1999999999999
354,1992-04-10,1235.0,673.65
355,1992-04-13,1203.0,644.0
356,1992-04-22,1278.1,722.3
357,1992-04-23,1280.9,724.7300000000001
358,1992-04-28,1130.1,568.9899999999999
359,1992-04-29,1065.6,508.04999999999995
360,1992-04-30,1105.5,549.1
361,1992-05-06,1011.1,438.82000000000005
362,1992-05-07,1032.1,462.4699999999999
363,1992-05-11,955.48,394.55000000000007
364,1992-05-12,849.75,297.49
365,1992-05-13,954.68,403.39
366,1992-05-14,947.22,397.30000000000007
367,1992-05-18,950.05,386.88
368,1992-05-19,980.41,416.9599999999999
369,1992-05-20,979.91,418.85
370,1992-05-22,947.48,388.1700000000001
371,1992-05-25,937.11,381.77
372,1992-05-26,907.04,345.06999999999994
373,1992-05-27,863.42,308.53
374,1992-05-28,839.85,289.36
375,1992-05-29,826.16,278.9
376,1992-06-01,829.92,289.28
377,1992-06-02,867.55,329.90999999999997
378,1992-06-03,860.01,326.43999999999994
379,1992-06-04,830.05,290.16999999999996
380,1992-06-05,853.54,301.63
381,1992-06-08,858.61,308.36
382,1992-06-09,873.7,313.25
383,1992-06-10,867.61,308.98
384,1992-06-25,859.48,286.65999999999997
385,1992-06-26,855.84,279.56000000000006
386,1992-07-15,816.88,232.59000000000003
387,1992-07-16,792.84,216.58000000000004
388,1992-07-17,786.32,211.86
389,1992-07-20,798.13,222.33000000000004
390,1992-07-21,803.35,222.29000000000008
391,1992-07-22,791.12,200.65999999999997
392,1992-07-23,755.21,163.35000000000002
393,1992-07-27,783.59,186.96000000000004
394,1992-07-28,793.18,201.77999999999997
395,1992-07-29,775.44,158.17000000000007
396,1992-07-30,759.9,142.25
397,1992-07-31,767.94,143.9000000000001
398,1992-08-03,765.72,134.39999999999998
399,1992-08-04,753.56,117.94999999999993
400,1992-08-05,735.25,102.90999999999997
401,1992-08-06,705.86,60.41999999999996
402,1992-08-07,719.79,60.870000000000005
403,1992-08-10,742.01,58.549999999999955
404,1992-08-11,750.32,65.3900000000001
405,1992-08-12,747.04,73.38
406,1992-08-14,780.95,104.80000000000007
407,1992-08-17,810.96,131.48000000000002
408,1992-08-18,821.45,136.0200000000001
409,1992-08-19,838.34,186.89999999999998
410,1992-08-20,842.32,160.83000000000004
411,1992-08-21,854.0,161.44000000000005
412,1992-08-24,862.49,164.64
413,1992-08-25,837.27,104.50999999999999
414,1992-08-26,821.13,98.34000000000003
415,1992-08-27,842.54,128.31999999999994
416,1992-08-28,850.86,120.49000000000001
417,1992-09-01,862.98,129.38
418,1992-09-02,856.82,111.93000000000006
419,1992-09-03,873.38,93.80999999999995
420,1992-09-04,895.35,84.77999999999997
421,1992-09-07,911.57,98.44000000000005
422,1992-09-08,902.6,13.300000000000068
423,1992-09-09,901.32,-80.9799999999999
424,1992-09-11,906.78,-88.31000000000006
425,1992-09-14,923.35,-93.14999999999998
426,1992-09-15,961.56,10.389999999999986
427,1992-09-16,958.28,46.64999999999998
428,1992-09-17,952.64,20.269999999999982
429,1992-09-18,957.4,15.879999999999995
430,1992-09-21,932.13,-13.5
431,1992-09-22,939.99,12.5
432,1992-09-24,928.79,21.819999999999936
433,1992-09-25,934.48,-5.990000000000009
434,1992-09-28,926.93,-134.2700000000001
435,1992-09-29,912.06,-188.03999999999996
436,1992-09-30,938.14,-158.7600000000001
437,1992-10-01,944.85,-256.15
438,1992-10-06,928.08,-333.51999999999987
439,1992-10-08,916.32,-359.17999999999995
440,1992-10-09,932.55,-303.75
441,1992-10-12,902.26,-269.03999999999996
442,1992-10-13,904.68,-255.22000000000014
443,1992-10-14,883.66,-359.14
444,1992-10-15,879.08,-355.91999999999996
445,1992-10-20,869.18,-333.82000000000005
446,1992-10-21,840.12,-437.9799999999999
447,1992-10-22,850.97,-429.93000000000006
448,1992-10-25,854.45,-275.64999999999986
449,1992-10-28,824.03,-241.56999999999994
450,1992-10-29,817.73,-287.77
451,1992-10-30,809.87,-201.23000000000002
452,1992-11-03,835.5,-196.5999999999999
453,1992-11-04,836.69,-118.78999999999996
454,1992-11-05,805.87,-43.879999999999995
455,1992-11-06,794.78,-159.89999999999998
456,1992-11-09,773.63,-173.59000000000003
457,1992-11-11,747.11,-202.93999999999994
458,1992-11-12,761.61,-218.79999999999995
459,1992-11-13,749.06,-230.85000000000002
460,1992-11-18,724.68,-222.80000000000007
461,1992-11-19,698.27,-238.84000000000003
462,1992-11-20,712.21,-194.82999999999993
463,1992-11-23,727.85,-135.56999999999994
464,1992-11-24,734.06,-105.79000000000008
465,1992-11-25,742.4,-83.75999999999999
466,1992-11-26,723.14,-106.77999999999997
467,1992-11-27,720.86,-146.68999999999994
468,1992-11-30,726.38,-133.63
469,1992-12-01,737.28,-92.76999999999998
470,1992-12-02,751.85,-101.68999999999994
471,1992-12-03,762.16,-96.45000000000005
472,1992-12-04,785.57,-88.13
473,1992-12-10,745.06,-122.55000000000007
474,1992-12-11,740.91,-118.57000000000005
475,1992-12-14,722.26,-133.58000000000004
476,1992-12-15,718.83,-98.04999999999995
477,1992-12-16,690.67,-102.17000000000007
478,1992-12-17,695.82,-90.5
479,1992-12-18,719.07,-79.05999999999995
480,1992-12-21,739.48,-63.870000000000005
481,1992-12-22,746.52,-44.60000000000002
482,1992-12-23,748.0,-7.210000000000036
483,1992-12-24,761.31,-22.280000000000086
484,1993-01-04,744.92,-48.25999999999999
485,1993-01-05,733.49,-41.950000000000045
486,1993-01-06,717.85,-42.049999999999955
487,1993-01-07,705.0,-62.940000000000055
488,1993-01-08,709.65,-56.07000000000005
489,1993-01-14,721.21,-32.34999999999991
490,1993-01-15,740.35,5.100000000000023
491,1993-01-18,758.07,52.210000000000036
492,1993-01-19,750.55,30.75999999999999
493,1993-01-20,742.21,0.20000000000004547
494,1993-01-21,745.06,-5.260000000000105
495,1993-01-22,746.72,-0.31999999999993634
496,1993-01-25,751.26,-29.690000000000055
497,1993-01-27,763.71,-47.25
498,1993-01-28,777.92,-43.530000000000086
499,1993-01-29,785.28,-53.06000000000006
500,1993-02-01,772.75,-69.57000000000005
501,1993-02-02,780.12,-73.88
502,1993-02-03,780.44,-82.04999999999995
503,1993-02-04,772.8,-64.47000000000003
504,1993-02-05,775.17,-45.960000000000036
505,1993-02-08,792.17,-50.370000000000005
506,1993-02-09,807.34,-43.51999999999998
507,1993-02-10,819.42,-43.56000000000006
508,1993-02-11,813.08,-43.74000000000001
509,1993-02-12,802.44,-70.93999999999994
510,1993-02-15,773.89,-121.46000000000004
511,1993-02-16,764.12,-147.45000000000005
512,1993-02-17,771.31,-131.29000000000008
513,1993-02-18,779.04,-122.28000000000009
514,1993-02-22,791.08,-115.69999999999993
515,1993-02-23,800.09,-123.25999999999999
516,1993-02-24,803.47,-158.08999999999992
517,1993-02-25,815.84,-142.43999999999994
518,1993-02-26,821.99,-130.64999999999998
519,1993-02-27,774.18,-183.22000000000003
520,1993-03-01,749.89,-182.24
521,1993-03-02,742.92,-197.07000000000005
522,1993-03-03,748.32,-180.4699999999999
523,1993-03-04,739.3,-195.18000000000006
524,1993-03-05,721.09,-205.83999999999992
525,1993-03-09,681.61,-230.44999999999993
526,1993-03-10,670.54,-267.6
527,1993-03-11,680.78,-264.07000000000005
528,1993-03-12,697.11,-230.97000000000003
529,1993-03-15,706.4,-209.92000000000007
530,1993-03-16,716.66,-215.89
531,1993-03-17,702.47,-199.78999999999996
532,1993-03-18,698.33,-206.3499999999999
533,1993-03-19,694.16,-189.5
534,1993-03-22,699.88,-179.20000000000005
535,1993-03-23,691.93,-177.25
536,1993-03-26,679.03,-161.09000000000003
537,1993-03-29,660.32,-190.64999999999998
538,1993-03-30,644.08,-210.37
539,1993-03-31,660.51,-163.51999999999998
540,1993-04-02,671.36,-146.37
541,1993-04-07,694.9,-114.97000000000003
542,1993-04-08,670.59,-164.90999999999997
543,1993-04-12,648.21,-188.48000000000002
544,1993-04-13,648.87,-157.0
545,1993-04-15,666.66,-128.12
546,1993-04-16,669.45,-104.17999999999995
547,1993-04-19,661.05,-86.06000000000006
548,1993-04-20,644.64,-116.97000000000003
549,1993-04-21,641.54,-107.51999999999998
550,1993-04-22,631.6,-93.07999999999993
551,1993-04-23,618.98,-79.28999999999996
552,1993-04-26,599.51,-112.70000000000005
553,1993-04-27,605.22,-122.63
554,1993-04-28,619.99,-114.06999999999994
555,1993-04-29,627.55,-114.85000000000002
556,1993-04-30,622.42,-100.72000000000003
557,1993-05-03,613.44,-107.41999999999996
558,1993-05-04,626.05,-100.33000000000004
559,1993-05-05,637.85,-99.42999999999995
560,1993-05-07,653.98,-97.87
561,1993-05-10,659.51,-102.64999999999998
562,1993-05-11,676.42,-109.15000000000009
563,1993-05-12,676.02,-69.03999999999996
564,1993-05-13,675.79,-65.12
565,1993-05-14,693.81,-28.450000000000045
566,1993-05-17,680.8,-38.030000000000086
567,1993-05-18,683.92,-6.75
568,1993-05-21,695.25,-0.57000000000005
569,1993-05-24,690.26,-28.81000000000006
570,1993-05-25,674.84,-64.63999999999999
571,1993-05-26,665.65,-80.87
572,1993-05-27,658.75,-89.25
573,1993-05-28,647.67,-113.63999999999999
574,1993-05-31,656.16,-88.75999999999999
575,1993-06-02,670.25,-63.24000000000001
576,1993-06-03,674.39,-43.460000000000036
577,1993-06-04,695.68,-9.32000000000005
578,1993-06-07,714.68,5.029999999999973
579,1993-06-08,707.29,-13.920000000000073
580,1993-06-09,701.9,-38.450000000000045
581,1993-06-10,715.23,-42.84000000000003
582,1993-06-11,715.76,-34.789999999999964
583,1993-06-14,703.51,-38.700000000000045
584,1993-06-15,689.74,-55.319999999999936
585,1993-06-16,685.42,-61.30000000000007
586,1993-06-17,668.41,-82.85000000000002
587,1993-06-18,666.18,-97.53000000000009
588,1993-06-21,663.2,-114.71999999999991
589,1993-06-22,672.15,-113.13
590,1993-06-23,668.54,-104.21000000000004
591,1993-06-24,667.11,-113.00999999999999
592,1993-06-25,661.25,-119.19000000000005
593,1993-06-28,648.48,-124.31999999999994
594,1993-06-29,661.75,-113.41999999999996
595,1993-06-30,667.5,-124.66999999999996
596,1993-07-02,668.67,-138.67000000000007
597,1993-07-05,674.7,-144.7199999999999
598,1993-07-06,675.63,-137.45000000000005
599,1993-07-07,674.59,-127.85000000000002
600,1993-07-08,667.04,-106.85000000000002
601,1993-07-09,666.1,-98.01999999999998
602,1993-07-12,656.59,-114.71999999999991
603,1993-07-13,657.6,-121.43999999999994
604,1993-07-14,657.68,-133.4000000000001
605,1993-07-15,650.69,-149.39999999999998
606,1993-07-16,645.75,-157.72000000000003
607,1993-07-19,637.04,-178.80000000000007
608,1993-07-20,638.96,-183.02999999999997
609,1993-07-21,644.03,-130.14999999999998
610,1993-07-22,655.49,-94.39999999999998
611,1993-07-26,657.45,-85.46999999999991
612,1993-07-27,659.03,-89.29000000000008
613,1993-07-28,655.97,-83.32999999999993
614,1993-07-29,678.24,-42.85000000000002
615,1993-07-30,706.83,25.220000000000027
616,1993-08-03,713.06,42.51999999999998
617,1993-08-04,711.23,30.450000000000045
618,1993-08-06,726.76,29.649999999999977
619,1993-08-10,724.37,17.970000000000027
620,1993-08-12,746.15,29.49000000000001
621,1993-08-13,754.5,52.02999999999997
622,1993-08-16,760.13,61.799999999999955
623,1993-08-17,782.82,88.66000000000008
624,1993-08-18,801.62,101.74000000000001
625,1993-08-19,826.17,134.24
626,1993-08-20,833.27,154.24
627,1993-08-24,807.77,147.44999999999993
628,1993-08-25,812.74,168.65999999999997
629,1993-08-26,808.76,148.25
630,1993-08-27,809.37,138.01
631,1993-08-30,799.65,104.75
632,1993-09-01,797.94,127.35000000000002
633,1993-09-02,811.96,163.75
634,1993-09-03,807.64,158.76999999999998
635,1993-09-06,795.97,129.31000000000006
636,1993-09-07,770.95,101.5
637,1993-09-08,784.76,123.71000000000004
638,1993-09-09,806.83,162.19000000000005
639,1993-09-10,819.98,178.44000000000005
640,1993-09-13,847.46,215.86
641,1993-09-14,852.38,233.39999999999998
642,1993-09-15,849.87,250.36
643,1993-09-16,835.34,230.12
644,1993-09-17,841.96,221.97000000000003
645,1993-09-20,843.78,216.23000000000002
646,1993-09-21,837.77,215.35000000000002
647,1993-09-22,838.54,225.0999999999999
648,1993-09-24,828.84,202.79000000000008
649,1993-09-27,834.08,196.23000000000002
650,1993-09-28,838.78,184.79999999999995
651,1993-09-29,819.92,160.40999999999997
652,1993-09-30,827.13,150.71000000000004
653,1993-10-01,814.33,138.31000000000006
654,1993-10-04,807.77,131.98000000000002
655,1993-10-05,806.32,112.5100000000001
656,1993-10-06,802.38,121.58000000000004
657,1993-10-07,810.3,126.38
658,1993-10-08,815.58,120.33000000000004
659,1993-10-11,821.95,131.69000000000005
660,1993-10-12,829.23,154.39
661,1993-10-19,839.9,174.25
662,1993-10-20,837.34,178.59000000000003
663,1993-10-21,821.33,173.66000000000008
664,1993-10-22,831.0,174.84000000000003
665,1993-10-25,837.21,166.96000000000004
666,1993-10-26,826.85,152.46000000000004
667,1993-10-27,828.06,132.38
668,1993-10-28,825.12,110.44000000000005
669,1993-10-29,817.18,109.88999999999999
670,1993-11-01,801.68,99.77999999999997
671,1993-11-02,799.59,84.36000000000001
672,1993-11-03,808.04,92.27999999999997
673,1993-11-04,811.32,107.81000000000006
674,1993-11-05,822.96,133.22000000000003
675,1993-11-08,842.28,156.86
676,1993-11-09,853.32,184.91000000000008
677,1993-11-10,861.62,195.44000000000005
678,1993-11-16,885.32,222.12
679,1993-11-17,892.48,220.33000000000004
680,1993-11-18,909.09,240.55000000000007
681,1993-11-19,918.03,250.91999999999996
682,1993-11-22,937.29,276.03999999999996
683,1993-11-23,939.07,290.59000000000003
684,1993-11-24,938.47,276.72
685,1993-11-25,943.61,276.11
686,1993-11-26,988.88,320.21000000000004
687,1993-12-01,1007.9,333.19999999999993
688,1993-12-02,1010.8,335.16999999999996
689,1993-12-03,990.68,316.0899999999999
690,1993-12-06,969.93,302.89
691,1993-12-07,991.55,325.44999999999993
692,1993-12-08,1013.2,356.61
693,1993-12-09,1018.2,360.6
694,1993-12-10,1049.0,391.32000000000005
695,1993-12-13,1069.7,419.01
696,1993-12-24,1042.5,396.75
697,1994-01-03,1083.7,446.6600000000001
698,1994-01-04,1091.8,452.8399999999999
699,1994-01-05,1082.8,438.77
700,1994-01-06,1098.9,443.4100000000001
701,1994-01-07,1146.3,488.8499999999999
702,1994-01-10,1193.6,534.5699999999999
703,1994-01-11,1184.9,528.9300000000001
704,1994-01-12,1219.4,541.1600000000001
705,1994-01-13,1225.8,518.9699999999999
706,1994-01-14,1232.1,519.04
707,1994-01-17,1252.6,541.3699999999999
