,Date,Close,Rolling Close Df
147,1991-04-24,400.44,14.819999999999993
148,1991-04-25,404.76,43.45999999999998
149,1991-04-26,401.53,30.089999999999975
150,1991-04-29,396.88,29.21999999999997
151,1991-04-30,389.01,23.599999999999966
152,1991-05-03,397.15,33.06
153,1991-05-06,392.35,16.83000000000004
154,1991-05-07,392.26,16.46999999999997
155,1991-05-08,395.04,28.0
156,1991-05-09,393.33,25.91999999999996
157,1991-05-10,400.4,35.65999999999997
158,1991-05-13,400.38,33.920000000000016
159,1991-05-14,400.56,38.76999999999998
160,1991-05-16,399.49,34.05000000000001
161,1991-05-17,401.58,35.129999999999995
162,1991-05-20,398.68,25.980000000000018
163,1991-05-21,408.66,31.30000000000001
164,1991-05-23,407.19,30.269999999999982
165,1991-05-27,408.19,32.77999999999997
166,1991-05-29,410.37,29.80000000000001
167,1991-05-30,411.86,24.860000000000014
168,1991-05-31,403.18,15.610000000000014
169,1991-06-03,400.02,6.589999999999975
170,1991-06-04,399.75,-2.6499999999999773
171,1991-06-05,398.38,-8.550000000000011
172,1991-06-06,394.99,-3.339999999999975
173,1991-06-07,386.92,-10.359999999999957
174,1991-06-11,390.28,-13.100000000000023
175,1991-06-12,396.91,-7.839999999999975
176,1991-06-13,393.72,-8.059999999999945
177,1991-06-14,397.78,-2.660000000000025
178,1991-06-17,402.59,-2.170000000000016
179,1991-06-18,408.77,7.240000000000009
180,1991-06-19,407.49,10.610000000000014
181,1991-06-20,409.32,20.310000000000002
182,1991-06-21,415.83,18.680000000000007
183,1991-06-24,400.83,8.479999999999961
184,1991-06-25,398.76,6.5
185,1991-06-26,392.35,-2.6899999999999977
186,1991-06-27,396.25,2.920000000000016
187,1991-06-28,391.96,-8.439999999999998
188,1991-07-01,393.6,-6.779999999999973
189,1991-07-02,394.9,-5.660000000000025
190,1991-07-03,399.85,0.36000000000001364
191,1991-07-04,397.07,-4.509999999999991
192,1991-07-05,413.35,14.670000000000016
193,1991-07-08,416.27,7.609999999999957
194,1991-07-09,417.63,10.439999999999998
195,1991-07-10,423.57,15.379999999999995
196,1991-07-11,433.48,23.110000000000014
197,1991-07-12,437.67,25.810000000000002
198,1991-07-15,428.76,25.579999999999984
199,1991-07-16,434.4,34.379999999999995
200,1991-07-17,438.4,38.64999999999998
201,1991-07-19,445.74,47.360000000000014
202,1991-07-22,434.66,39.670000000000016
203,1991-07-24,446.96,60.039999999999964
204,1991-07-25,475.12,84.84000000000003
205,1991-07-26,488.73,91.82
206,1991-07-29,500.25,106.52999999999997
207,1991-07-30,503.09,105.31
208,1991-07-31,498.71,96.12
209,1991-08-01,498.19,89.42000000000002
210,1991-08-02,504.58,97.08999999999997
211,1991-08-05,502.89,93.57
212,1991-08-07,493.63,77.80000000000001
213,1991-08-08,487.56,86.73000000000002
214,1991-08-09,495.32,96.56
215,1991-08-12,496.1,103.75
216,1991-08-13,502.3,106.05000000000001
217,1991-08-14,507.37,115.41000000000003
218,1991-08-16,512.22,118.62
219,1991-08-19,518.11,123.21000000000004
220,1991-08-20,508.99,109.13999999999999
221,1991-08-21,509.19,112.12
222,1991-08-22,520.93,107.57999999999993
223,1991-08-23,535.32,119.05000000000007
224,1991-08-26,545.66,128.02999999999997
225,1991-08-27,536.95,113.38000000000005
226,1991-08-28,540.32,106.84000000000003
227,1991-08-30,531.97,94.30000000000001
228,1991-09-03,524.73,95.97000000000003
229,1991-09-04,521.8,87.39999999999998
230,1991-09-05,533.53,95.13
231,1991-09-06,533.56,87.81999999999994
232,1991-09-10,534.23,99.57
233,1991-09-13,548.77,101.81
234,1991-09-16,563.23,88.11000000000001
235,1991-09-17,554.31,65.57999999999993
236,1991-09-18,552.4,52.14999999999998
237,1991-09-20,540.54,37.44999999999999
238,1991-09-24,536.05,37.339999999999975
239,1991-09-25,536.17,37.97999999999996
240,1991-09-26,528.21,23.630000000000052
241,1991-09-27,549.32,46.430000000000064
242,1991-09-30,553.79,60.15999999999997
243,1991-10-01,548.39,60.829999999999984
244,1991-10-03,535.85,40.53000000000003
245,1991-10-04,525.72,29.620000000000005
246,1991-10-07,527.49,25.189999999999998
247,1991-10-09,510.57,3.1999999999999886
248,1991-10-10,519.8,7.579999999999927
249,1991-10-11,524.17,6.059999999999945
250,1991-10-14,514.41,5.419999999999959
251,1991-10-15,512.23,3.0400000000000205
252,1991-10-16,525.11,4.180000000000064
253,1991-10-18,526.76,-8.56000000000006
254,1991-10-21,522.62,-23.039999999999964
255,1991-10-22,529.74,-7.210000000000036
256,1991-10-23,526.62,-13.700000000000045
257,1991-10-24,531.39,-0.5800000000000409
258,1991-10-26,532.87,8.139999999999986
259,1991-10-29,554.37,32.57000000000005
260,1991-10-30,547.86,14.330000000000041
261,1991-10-31,554.4,20.840000000000032
262,1991-11-01,559.59,25.360000000000014
263,1991-11-05,563.6,14.830000000000041
264,1991-11-08,561.35,-1.8799999999999955
265,1991-11-11,559.0,4.690000000000055
266,1991-11-12,555.8,3.3999999999999773
267,1991-11-13,556.17,15.629999999999995
268,1991-11-14,561.11,25.06000000000006
269,1991-11-15,557.55,21.379999999999995
270,1991-11-18,556.4,28.18999999999994
271,1991-11-19,572.28,22.959999999999923
272,1991-11-20,569.63,15.840000000000032
273,1991-11-22,560.93,12.539999999999964
274,1991-11-26,552.26,16.409999999999968
275,1991-11-27,551.29,25.569999999999936
276,1991-11-28,549.92,22.42999999999995
277,1991-11-29,563.17,52.599999999999966
278,1991-12-02,563.45,43.65000000000009
279,1991-12-03,561.06,36.889999999999986
280,1991-12-04,559.31,44.89999999999998
281,1991-12-05,555.34,43.110000000000014
282,1991-12-06,561.97,36.860000000000014
283,1991-12-09,554.89,28.129999999999995
284,1991-12-10,550.49,27.870000000000005
285,1991-12-11,547.26,17.519999999999982
286,1991-12-12,540.64,14.019999999999982
287,1991-12-16,537.64,6.25
288,1991-12-17,533.57,0.7000000000000455
289,1991-12-18,539.88,-14.490000000000009
290,1991-12-19,551.91,4.0499999999999545
291,1991-12-20,550.25,-4.149999999999977
292,1991-12-23,560.45,0.8600000000000136
293,1991-12-24,558.63,-4.970000000000027
294,1992-01-01,572.82,11.470000000000027
295,1992-01-02,576.28,17.279999999999973
296,1992-01-03,584.29,28.49000000000001
297,1992-01-06,576.26,20.090000000000032
298,1992-01-07,574.46,13.350000000000023
299,1992-01-08,575.8,18.25
300,1992-01-09,581.06,24.659999999999968
301,1992-01-13,590.46,18.180000000000064
302,1992-01-14,591.86,22.230000000000018
303,1992-01-15,596.63,35.700000000000045
304,1992-01-16,591.4,39.139999999999986
305,1992-01-17,617.27,65.98000000000002
306,1992-01-20,617.65,67.73000000000002
307,1992-01-21,624.04,60.870000000000005
308,1992-01-22,631.32,67.87
309,1992-01-23,635.61,74.55000000000007
310,1992-01-24,632.34,73.03000000000009
311,1992-01-27,645.44,90.10000000000002
312,1992-01-29,658.92,96.94999999999993
313,1992-01-30,683.46,128.57000000000005
314,1992-01-31,684.93,134.43999999999994
315,1992-02-03,673.66,126.39999999999998
316,1992-02-04,676.15,135.51
317,1992-02-05,679.48,141.84000000000003
318,1992-02-06,685.43,151.8599999999999
319,1992-02-07,651.44,111.56000000000006
320,1992-02-10,681.49,129.58000000000004
321,1992-02-12,692.56,142.30999999999995
322,1992-02-13,697.85,137.39999999999998
323,1992-02-17,732.76,174.13
324,1992-02-18,722.79,149.9699999999999
325,1992-02-19,714.22,137.94000000000005
326,1992-02-20,730.37,146.08000000000004
327,1992-02-21,733.6,157.34000000000003
328,1992-02-24,744.89,170.42999999999995
329,1992-02-26,779.57,203.7700000000001
330,1992-02-27,810.57,229.5100000000001
331,1992-02-28,813.13,222.66999999999996
332,1992-02-29,889.3,297.43999999999994
333,1992-03-02,982.3,385.66999999999996
334,1992-03-03,995.09,403.69000000000005
335,1992-03-09,1016.5,399.23
336,1992-03-10,951.17,333.52
337,1992-03-11,911.63,287.59000000000003
338,1992-03-12,932.37,301.04999999999995
339,1992-03-13,941.52,305.90999999999997
340,1992-03-16,945.63,313.28999999999996
341,1992-03-17,927.49,282.04999999999995
342,1992-03-18,906.97,248.05000000000007
343,1992-03-20,940.47,257.01
344,1992-03-24,1061.2,376.2700000000001
345,1992-03-25,1100.1,426.43999999999994
346,1992-03-27,1096.9,420.7500000000001
347,1992-03-30,1201.0,521.52
348,1992-03-31,1261.6,576.17
349,1992-04-02,1275.5,624.06
350,1992-04-03,1236.3,554.81
351,1992-04-06,1171.3,478.74
352,1992-04-07,1159.9,462.05000000000007
353,1992-04-08,1242.8,510.03999999999996
354,1992-04-10,1235.0,512.21
355,1992-04-13,1203.0,488.78
356,1992-04-22,1278.1,547.7299999999999
357,1992-04-23,1280.9,547.3000000000001
358,1992-04-28,1130.1,385.2099999999999
359,1992-04-29,1065.6,286.02999999999986
360,1992-04-30,1105.5,294.92999999999995
361,1992-05-06,1011.1,197.97000000000003
362,1992-05-07,1032.1,142.79999999999995
363,1992-05-11,955.48,-26.819999999999936
364,1992-05-12,849.75,-145.34000000000003
365,1992-05-13,954.68,-61.82000000000005
366,1992-05-14,947.22,-3.949999999999932
367,1992-05-18,950.05,38.41999999999996
368,1992-05-19,980.41,48.039999999999964
369,1992-05-20,979.91,38.389999999999986
370,1992-05-22,947.48,1.8500000000000227
371,1992-05-25,937.11,9.620000000000005
372,1992-05-26,907.04,0.06999999999993634
373,1992-05-27,863.42,-77.05000000000007
374,1992-05-28,839.85,-221.35000000000002
375,1992-05-29,826.16,-273.93999999999994
376,1992-06-01,829.92,-266.98000000000013
377,1992-06-02,867.55,-333.45000000000005
378,1992-06-03,860.01,-401.5899999999999
379,1992-06-04,830.05,-445.45000000000005
380,1992-06-05,853.54,-382.76
381,1992-06-08,858.61,-312.68999999999994
382,1992-06-09,873.7,-286.20000000000005
383,1992-06-10,867.61,-375.18999999999994
384,1992-06-25,859.48,-375.52
385,1992-06-26,855.84,-347.15999999999997
386,1992-07-15,816.88,-461.2199999999999
387,1992-07-16,792.84,-488.06000000000006
388,1992-07-17,786.32,-343.77999999999986
389,1992-07-20,798.13,-267.4699999999999
390,1992-07-21,803.35,-302.15
391,1992-07-22,791.12,-219.98000000000002
392,1992-07-23,755.21,-276.8899999999999
393,1992-07-27,783.59,-171.89
394,1992-07-28,793.18,-56.57000000000005
395,1992-07-29,775.44,-179.2399999999999
396,1992-07-30,759.9,-187.32000000000005
397,1992-07-31,767.94,-182.1099999999999
398,1992-08-03,765.72,-214.68999999999994
399,1992-08-04,753.56,-226.35000000000002
400,1992-08-05,735.25,-212.23000000000002
401,1992-08-06,705.86,-231.25
402,1992-08-07,719.79,-187.25
403,1992-08-10,742.01,-121.40999999999997
404,1992-08-11,750.32,-89.52999999999997
405,1992-08-12,747.04,-79.12
406,1992-08-14,780.95,-48.969999999999914
407,1992-08-17,810.96,-56.58999999999992
408,1992-08-18,821.45,-38.559999999999945
409,1992-08-19,838.34,8.290000000000077
410,1992-08-20,842.32,-11.219999999999914
411,1992-08-21,854.0,-4.610000000000014
412,1992-08-24,862.49,-11.210000000000036
413,1992-08-25,837.27,-30.340000000000032
414,1992-08-26,821.13,-38.35000000000002
415,1992-08-27,842.54,-13.300000000000068
416,1992-08-28,850.86,33.98000000000002
417,1992-09-01,862.98,70.13999999999999
418,1992-09-02,856.82,70.5
419,1992-09-03,873.38,75.25
420,1992-09-04,895.35,92.0
421,1992-09-07,911.57,120.45000000000005
422,1992-09-08,902.6,147.39
423,1992-09-09,901.32,117.73000000000002
424,1992-09-11,906.78,113.60000000000002
425,1992-09-14,923.35,147.90999999999997
426,1992-09-15,961.56,201.65999999999997
427,1992-09-16,958.28,190.33999999999992
428,1992-09-17,952.64,186.91999999999996
429,1992-09-18,957.4,203.84000000000003
430,1992-09-21,932.13,196.88
431,1992-09-22,939.99,234.13
432,1992-09-24,928.79,209.0
433,1992-09-25,934.48,192.47000000000003
434,1992-09-28,926.93,176.6099999999999
435,1992-09-29,912.06,165.01999999999998
436,1992-09-30,938.14,157.18999999999994
437,1992-10-01,944.85,133.89
438,1992-10-06,928.08,106.63
439,1992-10-08,916.32,77.98000000000002
440,1992-10-09,932.55,90.2299999999999
441,1992-10-12,902.26,48.25999999999999
442,1992-10-13,904.68,42.18999999999994
443,1992-10-14,883.66,46.389999999999986
444,1992-10-15,879.08,57.950000000000045
445,1992-10-20,869.18,26.639999999999986
446,1992-10-21,840.12,-10.740000000000009
447,1992-10-22,850.97,-12.009999999999991
448,1992-10-25,854.45,-2.3700000000000045
449,1992-10-28,824.03,-49.35000000000002
450,1992-10-29,817.73,-77.62
451,1992-10-30,809.87,-101.70000000000005
452,1992-11-03,835.5,-67.10000000000002
453,1992-11-04,836.69,-64.63
454,1992-11-05,805.87,-100.90999999999997
455,1992-11-06,794.78,-128.57000000000005
456,1992-11-09,773.63,-187.92999999999995
457,1992-11-11,747.11,-211.16999999999996
458,1992-11-12,761.61,-191.02999999999997
459,1992-11-13,749.06,-208.34000000000003
460,1992-11-18,724.68,-207.45000000000005
461,1992-11-19,698.27,-241.72000000000003
462,1992-11-20,712.21,-216.57999999999993
463,1992-11-23,727.85,-206.63
464,1992-11-24,734.06,-192.87
465,1992-11-25,742.4,-169.65999999999997
466,1992-11-26,723.14,-215.0
467,1992-11-27,720.86,-223.99
468,1992-11-30,726.38,-201.70000000000005
469,1992-12-01,737.28,-179.04000000000008
470,1992-12-02,751.85,-180.69999999999993
471,1992-12-03,762.16,-140.10000000000002
472,1992-12-04,785.57,-119.1099999999999
473,1992-12-10,745.06,-138.60000000000002
474,1992-12-11,740.91,-138.17000000000007
475,1992-12-14,722.26,-146.91999999999996
476,1992-12-15,718.83,-121.28999999999996
477,1992-12-16,690.67,-160.30000000000007
478,1992-12-17,695.82,-158.63
479,1992-12-18,719.07,-104.95999999999992
480,1992-12-21,739.48,-78.25
481,1992-12-22,746.52,-63.35000000000002
482,1992-12-23,748.0,-87.5
483,1992-12-24,761.31,-75.38000000000011
484,1993-01-04,744.92,-60.950000000000045
485,1993-01-05,733.49,-61.289999999999964
486,1993-01-06,717.85,-55.77999999999997
487,1993-01-07,705.0,-42.110000000000014
488,1993-01-08,709.65,-51.960000000000036
489,1993-01-14,721.21,-27.84999999999991
490,1993-01-15,740.35,15.670000000000073
491,1993-01-18,758.07,59.80000000000007
492,1993-01-19,750.55,38.33999999999992
493,1993-01-20,742.21,14.360000000000014
494,1993-01-21,745.06,11.0
495,1993-01-22,746.72,4.32000000000005
496,1993-01-25,751.26,28.120000000000005
497,1993-01-27,763.71,42.85000000000002
498,1993-01-28,777.92,51.539999999999964
499,1993-01-29,785.28,48.0
500,1993-02-01,772.75,20.899999999999977
501,1993-02-02,780.12,17.960000000000036
502,1993-02-03,780.44,-5.1299999999999955
503,1993-02-04,772.8,27.74000000000001
504,1993-02-05,775.17,34.25999999999999
505,1993-02-08,792.17,69.90999999999997
506,1993-02-09,807.34,88.50999999999999
507,1993-02-10,819.42,128.75
508,1993-02-11,813.08,117.25999999999999
509,1993-02-12,802.44,83.37
510,1993-02-15,773.89,34.40999999999997
511,1993-02-16,764.12,17.600000000000023
512,1993-02-17,771.31,23.309999999999945
513,1993-02-18,779.04,17.730000000000018
514,1993-02-22,791.08,46.16000000000008
515,1993-02-23,800.09,66.60000000000002
516,1993-02-24,803.47,85.62
517,1993-02-25,815.84,110.84000000000003
518,1993-02-26,821.99,112.34000000000003
519,1993-02-27,774.18,52.969999999999914
520,1993-03-01,749.89,9.539999999999964
521,1993-03-02,742.92,-15.150000000000091
522,1993-03-03,748.32,-2.2299999999999045
523,1993-03-04,739.3,-2.910000000000082
524,1993-03-05,721.09,-23.969999999999914
525,1993-03-09,681.61,-65.11000000000001
526,1993-03-10,670.54,-80.72000000000003
527,1993-03-11,680.78,-82.93000000000006
528,1993-03-12,697.11,-80.80999999999995
529,1993-03-15,706.4,-78.88
530,1993-03-16,716.66,-56.09000000000003
531,1993-03-17,702.47,-77.64999999999998
532,1993-03-18,698.33,-82.11000000000001
533,1993-03-19,694.16,-78.63999999999999
534,1993-03-22,699.88,-75.28999999999996
535,1993-03-23,691.93,-100.24000000000001
536,1993-03-26,679.03,-128.31000000000006
537,1993-03-29,660.32,-159.0999999999999
538,1993-03-30,644.08,-169.0
539,1993-03-31,660.51,-141.93000000000006
540,1993-04-02,671.36,-102.52999999999997
541,1993-04-07,694.9,-69.22000000000003
542,1993-04-08,670.59,-100.71999999999991
543,1993-04-12,648.21,-130.82999999999993
544,1993-04-13,648.87,-142.21000000000004
545,1993-04-15,666.66,-133.43000000000006
546,1993-04-16,669.45,-134.01999999999998
547,1993-04-19,661.05,-154.79000000000008
548,1993-04-20,644.64,-177.35000000000002
549,1993-04-21,641.54,-132.64
550,1993-04-22,631.6,-118.28999999999996
551,1993-04-23,618.98,-123.93999999999994
552,1993-04-26,599.51,-148.81000000000006
553,1993-04-27,605.22,-134.07999999999993
554,1993-04-28,619.99,-101.10000000000002
555,1993-04-29,627.55,-54.06000000000006
556,1993-04-30,622.42,-48.120000000000005
557,1993-05-03,613.44,-67.33999999999992
558,1993-05-04,626.05,-71.06000000000006
559,1993-05-05,637.85,-68.54999999999995
560,1993-05-07,653.98,-62.67999999999995
561,1993-05-10,659.51,-42.960000000000036
562,1993-05-11,676.42,-21.910000000000082
563,1993-05-12,676.02,-18.139999999999986
564,1993-05-13,675.79,-24.090000000000032
565,1993-05-14,693.81,1.8799999999999955
566,1993-05-17,680.8,1.7699999999999818
567,1993-05-18,683.92,23.59999999999991
568,1993-05-21,695.25,51.16999999999996
569,1993-05-24,690.26,29.75
570,1993-05-25,674.84,3.480000000000018
571,1993-05-26,665.65,-29.25
572,1993-05-27,658.75,-11.840000000000032
573,1993-05-28,647.67,-0.5400000000000773
574,1993-05-31,656.16,7.289999999999964
575,1993-06-02,670.25,3.590000000000032
576,1993-06-03,674.39,4.939999999999941
577,1993-06-04,695.68,34.629999999999995
578,1993-06-07,714.68,70.03999999999996
579,1993-06-08,707.29,65.75
580,1993-06-09,701.9,70.29999999999995
581,1993-06-10,715.23,96.25
582,1993-06-11,715.76,116.25
583,1993-06-14,703.51,98.28999999999996
584,1993-06-15,689.74,69.75
585,1993-06-16,685.42,57.870000000000005
586,1993-06-17,668.41,45.99000000000001
587,1993-06-18,666.18,52.739999999999895
588,1993-06-21,663.2,37.15000000000009
589,1993-06-22,672.15,34.299999999999955
590,1993-06-23,668.54,14.559999999999945
591,1993-06-24,667.11,7.600000000000023
592,1993-06-25,661.25,-15.169999999999959
593,1993-06-28,648.48,-27.539999999999964
594,1993-06-29,661.75,-14.039999999999964
595,1993-06-30,667.5,-26.309999999999945
596,1993-07-02,668.67,-12.129999999999995
597,1993-07-05,674.7,-9.219999999999914
598,1993-07-06,675.63,-19.620000000000005
599,1993-07-07,674.59,-15.669999999999959
600,1993-07-08,667.04,-7.800000000000068
601,1993-07-09,666.1,0.4500000000000455
602,1993-07-12,656.59,-2.159999999999968
603,1993-07-13,657.6,9.930000000000064
604,1993-07-14,657.68,1.5199999999999818
605,1993-07-15,650.69,-19.559999999999945
606,1993-07-16,645.75,-28.639999999999986
607,1993-07-19,637.04,-58.639999999999986
608,1993-07-20,638.96,-75.71999999999991
609,1993-07-21,644.03,-63.25999999999999
610,1993-07-22,655.49,-46.40999999999997
611,1993-07-26,657.45,-57.77999999999997
612,1993-07-27,659.03,-56.73000000000002
613,1993-07-28,655.97,-47.539999999999964
614,1993-07-29,678.24,-11.5
615,1993-07-30,706.83,21.410000000000082
616,1993-08-03,713.06,44.64999999999998
617,1993-08-04,711.23,45.05000000000007
618,1993-08-06,726.76,63.559999999999945
619,1993-08-10,724.37,52.22000000000003
620,1993-08-12,746.15,77.61000000000001
621,1993-08-13,754.5,87.38999999999999
622,1993-08-16,760.13,98.88
623,1993-08-17,782.82,134.34000000000003
624,1993-08-18,801.62,139.87
625,1993-08-19,826.17,158.66999999999996
626,1993-08-20,833.27,164.60000000000002
627,1993-08-24,807.77,133.06999999999994
628,1993-08-25,812.74,137.11
629,1993-08-26,808.76,134.16999999999996
630,1993-08-27,809.37,142.33000000000004
631,1993-08-30,799.65,133.54999999999995
632,1993-09-01,797.94,141.35000000000002
633,1993-09-02,811.96,154.36
634,1993-09-03,807.64,149.96000000000004
635,1993-09-06,795.97,145.27999999999997
636,1993-09-07,770.95,125.20000000000005
637,1993-09-08,784.76,147.72000000000003
638,1993-09-09,806.83,167.87
639,1993-09-10,819.98,175.95000000000005
640,1993-09-13,847.46,191.97000000000003
641,1993-09-14,852.38,194.92999999999995
642,1993-09-15,849.87,190.84000000000003
643,1993-09-16,835.34,179.37
644,1993-09-17,841.96,163.72000000000003
645,1993-09-20,843.78,136.94999999999993
646,1993-09-21,837.77,124.71000000000004
647,1993-09-22,838.54,127.30999999999995
648,1993-09-24,828.84,102.08000000000004
649,1993-09-27,834.08,109.71000000000004
650,1993-09-28,838.78,92.63
651,1993-09-29,819.92,65.41999999999996
652,1993-09-30,827.13,67.0
653,1993-10-01,814.33,31.50999999999999
654,1993-10-04,807.77,6.149999999999977
655,1993-10-05,806.32,-19.84999999999991
656,1993-10-06,802.38,-30.889999999999986
657,1993-10-07,810.3,2.5299999999999727
658,1993-10-08,815.58,2.840000000000032
659,1993-10-11,821.95,13.190000000000055
660,1993-10-12,829.23,19.860000000000014
661,1993-10-19,839.9,40.25
662,1993-10-20,837.34,39.39999999999998
663,1993-10-21,821.33,9.370000000000005
664,1993-10-22,831.0,23.360000000000014
665,1993-10-25,837.21,41.24000000000001
666,1993-10-26,826.85,55.89999999999998
667,1993-10-27,828.06,43.299999999999955
668,1993-10-28,825.12,18.289999999999964
669,1993-10-29,817.18,-2.800000000000068
670,1993-11-01,801.68,-45.780000000000086
671,1993-11-02,799.59,-52.789999999999964
672,1993-11-03,808.04,-41.83000000000004
673,1993-11-04,811.32,-24.019999999999982
674,1993-11-05,822.96,-19.0
675,1993-11-08,842.28,-1.5
676,1993-11-09,853.32,15.550000000000068
677,1993-11-10,861.62,23.08000000000004
678,1993-11-16,885.32,56.48000000000002
679,1993-11-17,892.48,58.39999999999998
680,1993-11-18,909.09,70.31000000000006
